to_ss	to_word	relation	from_ss	from_word	isvisual	cardinality	score
103763968	military uniform	hasSubstance	114759722	leather	 	""	0.8
107733712	lamb`s-quarter	hasSubstance	114984973	coloring material	 	""	0.8
107655790	side of beef	hasSubstance	114742917	polypeptide	 	""	1
104395875	tavern	hasSubstance	115098161	wood	 	""	0.8
112273939	California white oak	hasSubstance	114935319	lignin	 	""	1
113076831	Gymnopilus ventricosus	hasSubstance	105267345	tissue	 	""	1
109893502	captive	hasSubstance	105267345	tissue	 	""	1
112653218	bramble bush	hasSubstance	105267345	tissue	 	""	1
107564629	reducing diet	hasSubstance	105403149	serum	 	""	0.8
102855560	blowtube	hasSubstance	114881303	glass	 	""	0.8
113222985	alpine clubmoss	hasSubstance	105267345	tissue	 	""	1
103966206	plenum	hasSubstance	114830364	deoxyribonucleic acid	 	""	0.8
112730370	Sitka willow	hasSubstance	113096779	lignum	 	""	1
107652052	liver	hasSubstance	114742917	polypeptide	 	""	1
112185254	ribbon tree	hasSubstance	113097536	sapwood	 	""	1
103733281	maze	hasSubstance	114589223	solution	 	""	0.8
104013060	propulsion system	hasSubstance	114648100	oxygen	 	""	0.8
114889271	gneiss	hasSubstance	114984973	coloring material	 	""	0.8
109923186	cigar smoker	hasSubstance	105267345	tissue	 	""	1
103870980	pack	hasSubstance	106256697	page	 	""	0.8
111497888	whiff	hasSubstance	114646152	neon	 	""	1
103087069	concrete mixer	hasSubstance	114580897	material	 	""	0.8
102678528	acyclovir	hasSubstance	114873641	formulation	 	""	0.8
103619890	kitchen	hasSubstance	107574602	breakfast	 	""	0.995899402694814
102793495	barn	hasSubstance	115098161	wood	 	""	0.995815782302237
107661002	T-bone steak	hasSubstance	114742917	polypeptide	 	""	1
105285623	marrow	hasSubstance	114601829	amino acid	 	""	1
106359657	portal site	hasSubstance	106256697	page	 	""	0.8
102921195	bunting	hasSubstance	115098161	wood	 	""	0.8
102118176	aardwolf	hasSubstance	105267548	animal tissue	 	""	1
103271574	electric fan	hasSubstance	115098161	wood	 	""	0.8
111641963	bald cypress	hasSubstance	114625458	metal	 	""	0.8
115050898	spinel	hasSubstance	114625458	metal	 	""	0.8
109280380	firth	hasSubstance	114640434	hydrogen	 	""	1
114780605	bleaching clay	hasSubstance	114813182	clay	 	""	0.8
102847942	blackwash	hasSubstance	114640434	hydrogen	 	""	1
103843438	oilcloth	hasSubstance	114580897	material	 	""	0.8
111614420	ponderosa	hasSubstance	111609362	yellow pine	 	""	1
103975035	pointed arch	hasSubstance	115098161	wood	 	""	0.8
112033139	cocklebur	hasSubstance	105267345	tissue	 	""	1
112147539	bamboo	hasSubstance	114625458	metal	 	""	0.8
102423022	gazelle	hasSubstance	105267548	animal tissue	 	""	1
102416270	beard	hasSubstance	114728724	protein	 	""	0.8
103591313	jaconet	hasSubstance	114580897	material	 	""	0.8
112594989	raffia palm	hasSubstance	113097536	sapwood	 	""	1
102157206	hexapod	hasSubstance	105267548	animal tissue	 	""	1
109691858	Bahraini	hasSubstance	105267345	tissue	 	""	1
101515217	night raven	hasSubstance	105267548	animal tissue	 	""	1
102065026	finback	hasSubstance	105267548	animal tissue	 	""	1
102428842	forest goat	hasSubstance	105267345	tissue	 	""	1
111892181	Virginian stock	hasSubstance	105267345	tissue	 	""	1
107569873	soybean meal	hasSubstance	114742917	polypeptide	 	""	1
103830278	Norlestrin	hasSubstance	114746417	norethandrolone	 	""	1
103953416	place of worship	hasSubstance	114984973	coloring material	 	""	0.8
114957152	music paper	hasSubstance	114984973	coloring material	 	""	0.8
103329058	Feosol	hasSubstance	114873641	formulation	 	""	0.8
102972397	cartridge belt	hasSubstance	104598965	woof	 	""	1
102972714	cartridge extractor	hasSubstance	115098161	wood	 	""	0.8
114702875	glue	hasSubstance	114902733	epoxy	 	""	1
111638525	creeping juniper	hasSubstance	114935319	lignin	 	""	1
103111483	corona	hasSubstance	112907857	common tobacco	 	""	1
105401587	Rh-negative blood type	hasSubstance	114742917	polypeptide	 	""	1
109797606	antiquary	hasSubstance	105267345	tissue	 	""	1
112710693	sweet orange	hasSubstance	114935319	lignin	 	""	1
103541696	inn	hasSubstance	114640434	hydrogen	 	""	0.8
110000945	delinquent	hasSubstance	105267345	tissue	 	""	1
103474167	habit	hasSubstance	114759722	leather	 	""	0.8
104524594	Velcro	hasSubstance	114625458	metal	 	""	0.8
101465472	fang	hasSubstance	114601829	amino acid	 	""	1
112182615	tree mallow	hasSubstance	105267345	tissue	 	""	1
103067690	cold medicine	hasSubstance	112487262	physostigmine	 	""	1
104251701	snowbank	hasSubstance	114586769	alloy	 	""	0.8
112253664	common heath	hasSubstance	105267345	tissue	 	""	1
103568653	indomethacin	hasSubstance	112487262	physostigmine	 	""	1
107726386	field pea	hasSubstance	114625458	metal	 	""	0.8
115065483	Swedish iron	hasSubstance	114983491	pig iron	 	""	1
109713108	Netherlander	hasSubstance	105267345	tissue	 	""	1
104115802	royal	hasSubstance	114984973	coloring material	 	""	0.8
111995092	sweet false chamomile	hasSubstance	105267345	tissue	 	""	1
104258859	soldering iron	hasSubstance	114871078	flint	 	""	0.8
104585626	winceyette	hasSubstance	104598965	woof	 	""	1
104257533	software package	hasSubstance	107649854	meat	 	""	0.8
104480141	trestlework	hasSubstance	114635722	copper	 	""	0.8
107709333	greens	hasSubstance	106256697	page	 	""	0.8
111462152	fresh gale	hasSubstance	114661274	xenon	 	""	1
102391994	rhino	hasSubstance	105267345	tissue	 	""	1
104461879	toy	hasSubstance	114973133	pad	 	""	0.8
101547832	New World flycatcher	hasSubstance	105267345	tissue	 	""	1
110766899	war criminal	hasSubstance	105267345	tissue	 	""	1
103719053	manse	hasSubstance	114625458	metal	 	""	0.8
112317296	iron tree	hasSubstance	105267345	tissue	 	""	1
106617752	silent movie	hasSubstance	115093938	wallpaper	 	""	0.8
103683457	lockage	hasSubstance	114591091	suspension	 	""	0.8
102253715	woolly aphid	hasSubstance	105267345	tissue	 	""	1
103072682	color wash	hasSubstance	114989820	pigment	 	""	1
110167361	heavy	hasSubstance	105267345	tissue	 	""	1
104488530	trouser	hasSubstance	106256697	page	 	""	0.8
111658331	miro	hasSubstance	105267345	tissue	 	""	1
106617527	peepshow	hasSubstance	114845743	water	 	""	0.8
103120029	row	hasSubstance	114586258	mixture	 	""	0.8
102137302	banded palm civet	hasSubstance	105267548	animal tissue	 	""	1
102942147	cambric	hasSubstance	115098161	wood	 	""	0.8
112648196	nectarine	hasSubstance	113096779	lignum	 	""	1
114786257	starting buffer	hasSubstance	114785941	buffer	 	""	1
114735822	cholinesterase	hasSubstance	114742917	polypeptide	 	""	1
112407396	Huntingdon elm	hasSubstance	105267345	tissue	 	""	1
105307358	premolar	hasSubstance	114742917	polypeptide	 	""	1
103086580	concert hall	hasSubstance	114640434	hydrogen	 	""	0.8
104085746	reversing thermometer	hasSubstance	115098161	wood	 	""	0.8
103656484	lens	hasSubstance	115041277	silica	 	""	0.986859468224045
103258577	dust cover	hasSubstance	114625458	metal	 	""	0.8
109717454	Venetian	hasSubstance	105267345	tissue	 	""	1
104561734	waterproof	hasSubstance	104598965	woof	 	""	1
103363363	flight simulator	hasSubstance	114738892	substrate	 	""	0.8
101731764	coachwhip	hasSubstance	105267548	animal tissue	 	""	1
101748686	black-necked cobra	hasSubstance	105267548	animal tissue	 	""	1
109934337	cog	hasSubstance	105267345	tissue	 	""	1
103748886	product	hasSubstance	114625458	metal	 	""	0.988608466440773
111710393	umbrella tree	hasSubstance	114935319	lignin	 	""	1
103498781	hatchback	hasSubstance	114845743	water	 	""	0.8
103390207	fraction	hasSubstance	114586258	mixture	 	""	0.8
110292714	map-reader	hasSubstance	105267345	tissue	 	""	1
102960690	carabiner	hasSubstance	114586258	mixture	 	""	0.8
114878980	kraft	hasSubstance	114793921	cellulose	 	""	1
103357267	flannelette	hasSubstance	114984973	coloring material	 	""	0.8
107700255	ziti	hasSubstance	106256697	page	 	""	0.8
109762509	star	hasSubstance	105267345	tissue	 	""	1
102448060	Eurasian badger	hasSubstance	105267345	tissue	 	""	1
114695737	topsoil	hasSubstance	115019030	sand	 	""	0.8
103786313	morning room	hasSubstance	114648100	oxygen	 	""	0.8
109707061	Livonian	hasSubstance	105267345	tissue	 	""	1
104085574	reversible	hasSubstance	105399847	blood	 	""	0.8
107851641	triple cream	hasSubstance	107670731	rind	 	""	0.8
107845702	raw milk	hasSubstance	105403149	serum	 	""	0.8
113215258	potato fern	hasSubstance	105267345	tissue	 	""	1
106411592	authority	hasSubstance	100019613	substance	 	""	0.8
112733218	black cottonwood	hasSubstance	112731714	poplar	 	""	1
103410938	gaiter	hasSubstance	114759722	leather	 	""	0.8
111767630	common dogbane	hasSubstance	105267345	tissue	 	""	1
111443173	headwind	hasSubstance	114646152	neon	 	""	1
101376237	streptomyces	hasSubstance	105267345	tissue	 	""	1
103114743	cottage tent	hasSubstance	114830364	deoxyribonucleic acid	 	""	0.8
102256656	cicada	hasSubstance	105267548	animal tissue	 	""	1
107735179	oyster plant	hasSubstance	114586258	mixture	 	""	0.8
103093427	consulate	hasSubstance	106256697	page	 	""	0.8
114915462	black ice	hasSubstance	114845743	water	 	""	1
105317354	cornea	hasSubstance	114922107	fraction	 	""	0.995196627462694
110613505	small person	hasSubstance	105267345	tissue	 	""	1
101424782	haemoproteid	hasSubstance	105267345	tissue	 	""	1
104469147	trammel	hasSubstance	114973133	pad	 	""	0.8
110291469	man-at-arms	hasSubstance	105267345	tissue	 	""	1
103852908	oracle	hasSubstance	114890286	granite	 	""	0.8
102410900	wisent	hasSubstance	105267345	tissue	 	""	1
102645538	bullhead	hasSubstance	105267345	tissue	 	""	1
107704428	grits	hasSubstance	115098161	wood	 	""	0.8
103233744	drawbridge	hasSubstance	114995541	sandstone	 	""	0.8
103572631	inlay	hasSubstance	114973133	pad	 	""	0.8
104061969	niche	hasSubstance	114586769	alloy	 	""	0.8
103177708	depressor	hasSubstance	114738892	substrate	 	""	0.8
103813176	navigational instrument	hasSubstance	114586258	mixture	 	""	0.8
112407079	witch elm	hasSubstance	112406155	elm	 	""	1
107689313	spoon bread	hasSubstance	114648100	oxygen	 	""	0.8
109762011	accused	hasSubstance	105267345	tissue	 	""	1
103357267	flannelette	hasSubstance	114870078	cotton	 	""	0.8
104552551	war room	hasSubstance	114648100	oxygen	 	""	0.8
107664936	beef jerky	hasSubstance	114742917	polypeptide	 	""	1
103203806	diplomatic building	hasSubstance	114936226	limestone	 	""	0.8
109999683	defaulter	hasSubstance	105267345	tissue	 	""	1
107695187	saltine	hasSubstance	114845743	water	 	""	0.8
105258462	pin curl	hasSubstance	114601829	amino acid	 	""	1
102987047	cautery	hasSubstance	114738892	substrate	 	""	0.8
103852908	oracle	hasSubstance	114600927	adobe	 	""	0.8
111652966	alpine totara	hasSubstance	113096779	lignum	 	""	1
109902851	celebrant	hasSubstance	105267345	tissue	 	""	1
109672840	Yokuts	hasSubstance	105267345	tissue	 	""	1
107602279	bitter chocolate	hasSubstance	107754894	cacao bean	 	""	1
102843465	birdcall	hasSubstance	114580897	material	 	""	0.8
103361297	flatlet	hasSubstance	114841267	air	 	""	0.8
103430418	gazebo	hasSubstance	100019613	substance	 	""	0.8
103128085	cravat	hasSubstance	114984973	coloring material	 	""	0.8
102631041	marlin	hasSubstance	105267548	animal tissue	 	""	1
114880107	optical glass	hasSubstance	106256697	page	 	""	0.8
109655354	Essene	hasSubstance	105267345	tissue	 	""	1
101792640	hen	hasSubstance	105267548	animal tissue	 	""	1
103542333	hotel	hasSubstance	107574602	breakfast	 	""	0.999399013820115
102967626	carpet pad	hasSubstance	114752323	glucosamine	 	""	1
103129471	creche	hasSubstance	114640434	hydrogen	 	""	0.8
110769321	wassailer	hasSubstance	105267345	tissue	 	""	1
110476671	private eye	hasSubstance	105267345	tissue	 	""	1
109717789	Oscan	hasSubstance	105267345	tissue	 	""	1
101969429	dibranchiate	hasSubstance	105267548	animal tissue	 	""	1
102386496	draft horse	hasSubstance	105267548	animal tissue	 	""	1
114812359	chylomicron	hasSubstance	115098161	wood	 	""	0.8
114735822	cholinesterase	hasSubstance	114607521	acid	 	""	0.8
102513560	young fish	hasSubstance	105267345	tissue	 	""	1
102108551	Tibetan mastiff	hasSubstance	105267548	animal tissue	 	""	1
103739518	medical building	hasSubstance	114881303	glass	 	""	0.8
112524010	granadilla wood	hasSubstance	114935319	lignin	 	""	1
104524313	vehicle	hasSubstance	114875077	fuel	 	""	0.995899402694814
103478907	hall	hasSubstance	107929519	coffee	 	""	0.8
103463073	ground cable	hasSubstance	114925645	jute	 	""	1
103224893	hall	hasSubstance	114627820	aluminum	 	""	0.8
102104882	Belgian sheepdog	hasSubstance	105267345	tissue	 	""	1
103163381	dashiki	hasSubstance	104198233	shirting	 	""	1
101570676	yellowthroat	hasSubstance	105267548	animal tissue	 	""	1
109778676	aggressor	hasSubstance	105267345	tissue	 	""	1
107791937	flitch	hasSubstance	114973303	palmitic acid	 	""	1
109792125	anathema	hasSubstance	105267345	tissue	 	""	1
112707199	rue	hasSubstance	105267345	tissue	 	""	1
114881303	glass	hasSubstance	114984973	coloring material	 	""	0.8
101995686	brine shrimp	hasSubstance	105267548	animal tissue	 	""	1
103612134	ketoprofen	hasSubstance	112487262	physostigmine	 	""	1
104103364	rolling stock	hasSubstance	114640434	hydrogen	 	""	0.8
104178668	disposal plant	hasSubstance	114875077	fuel	 	""	0.8
111635152	southern white cedar	hasSubstance	113096779	lignum	 	""	1
103698723	lyceum	hasSubstance	114841267	air	 	""	0.8
112418507	wandflower	hasSubstance	105267345	tissue	 	""	1
112793494	meadow saxifrage	hasSubstance	105267345	tissue	 	""	1
104341686	structure	hasSubstance	114625458	metal	 	""	0.986905483231283
101850192	bufflehead	hasSubstance	105267548	animal tissue	 	""	1
104111414	rotisserie	hasSubstance	114580897	material	 	""	0.8
109247071	closed universe	hasSubstance	114648100	oxygen	 	""	0.8
107669211	flitch	hasSubstance	114973303	palmitic acid	 	""	1
102390834	onager	hasSubstance	105267548	animal tissue	 	""	1
110767154	warden	hasSubstance	105267345	tissue	 	""	1
112692160	salai	hasSubstance	112693457	incense wood	 	""	1
110766492	warbler	hasSubstance	105267345	tissue	 	""	1
114872572	flypaper	hasSubstance	114984973	coloring material	 	""	0.8
112773651	star apple	hasSubstance	112652876	fruitwood	 	""	1
114941642	litmus paper	hasSubstance	114580897	material	 	""	0.8
101616318	vulture	hasSubstance	105267548	animal tissue	 	""	1
107924747	grapefruit juice	hasSubstance	105403427	plasma	 	""	0.8
102726017	ao dai	hasSubstance	114759722	leather	 	""	0.8
104114719	router	hasSubstance	114586258	mixture	 	""	0.8
102026948	European sandpiper	hasSubstance	105267345	tissue	 	""	1
110803463	yenta	hasSubstance	105267345	tissue	 	""	1
106616314	short subject	hasSubstance	114580897	material	 	""	0.8
114668539	beryl	hasSubstance	114586258	mixture	 	""	0.8
110709256	third-rater	hasSubstance	105267345	tissue	 	""	1
105295381	ligament	hasSubstance	105287090	collagen	 	""	1
109341987	loch	hasSubstance	114640434	hydrogen	 	""	1
110603528	waverer	hasSubstance	105267345	tissue	 	""	1
103454211	grapnel	hasSubstance	114758536	shell	 	""	0.8
103762982	military hospital	hasSubstance	114640434	hydrogen	 	""	0.8
103408340	fustian	hasSubstance	114580897	material	 	""	0.8
103093427	consulate	hasSubstance	114580897	material	 	""	0.8
101342269	moneran	hasSubstance	105267345	tissue	 	""	1
103781467	monastic habit	hasSubstance	105403427	plasma	 	""	0.8
107929940	cafe royale	hasSubstance	107929351	coffee bean	 	""	1
112921126	candelilla	hasSubstance	113096779	lignum	 	""	1
102165105	tiger beetle	hasSubstance	105267345	tissue	 	""	1
106614628	telefilm	hasSubstance	109290777	grain	 	""	0.8
103099622	conventicle	hasSubstance	114580897	material	 	""	0.8
103653110	leatherette	hasSubstance	115098161	wood	 	""	0.8
103770316	ministry	hasSubstance	114984973	coloring material	 	""	0.8
110455447	porter	hasSubstance	105267345	tissue	 	""	1
109729156	Georgian	hasSubstance	105267345	tissue	 	""	1
104300281	stamp album	hasSubstance	114632444	cadmium	 	""	0.8
110476331	prisoner of war	hasSubstance	105267345	tissue	 	""	1
114968402	oilpaper	hasSubstance	114580897	material	 	""	0.8
112903964	pichi	hasSubstance	113096779	lignum	 	""	1
110457444	postulator	hasSubstance	105267345	tissue	 	""	1
105600030	lantern jaw	hasSubstance	114601829	amino acid	 	""	1
109769345	addressee	hasSubstance	105267345	tissue	 	""	1
109789668	anagnost	hasSubstance	105267345	tissue	 	""	1
101469103	sea squirt	hasSubstance	105267345	tissue	 	""	1
110322957	missionary	hasSubstance	105267345	tissue	 	""	1
103331244	fiber	hasSubstance	114586258	mixture	 	""	0.8
103162460	darkroom	hasSubstance	114648100	oxygen	 	""	0.8
103748162	outlet	hasSubstance	114830364	deoxyribonucleic acid	 	""	0.8
103130340	crenel	hasSubstance	115098161	wood	 	""	0.8
103231723	dragee	hasSubstance	112487262	physostigmine	 	""	1
114917561	indurated clay	hasSubstance	106256697	page	 	""	0.8
103762434	mihrab	hasSubstance	114635722	copper	 	""	0.8
104134170	sandblaster	hasSubstance	107657068	shank	 	""	0.8
112400489	breadfruit	hasSubstance	112652876	fruitwood	 	""	1
110213034	intervenor	hasSubstance	105267345	tissue	 	""	1
113142907	nakedwood	hasSubstance	113096779	lignum	 	""	1
106616216	shoot-`em-up	hasSubstance	114648100	oxygen	 	""	0.8
104125853	safety belt	hasSubstance	114866889	fiber	 	""	0.8
102792552	barge	hasSubstance	115098161	wood	 	""	0.8
102887079	brace	hasSubstance	114586258	mixture	 	""	0.8
103790755	tourist court	hasSubstance	114936226	limestone	 	""	0.8
109666349	Potawatomi	hasSubstance	105267345	tissue	 	""	1
104125021	safe	hasSubstance	114592610	plastic	 	""	0.8
103540090	hose	hasSubstance	114922107	fraction	 	""	0.8
103981760	pontoon bridge	hasSubstance	114580897	material	 	""	0.8
102381261	dun	hasSubstance	105267345	tissue	 	""	1
112777778	Japanese snowbell	hasSubstance	113096779	lignum	 	""	1
110508141	ratepayer	hasSubstance	105267345	tissue	 	""	1
104276404	spike	hasSubstance	114635722	copper	 	""	0.8
103059934	cobweb	hasSubstance	114984973	coloring material	 	""	0.8
111621727	white fir	hasSubstance	105267345	tissue	 	""	1
101724840	ichthyosaurus	hasSubstance	105267548	animal tissue	 	""	1
110696251	technician	hasSubstance	105267345	tissue	 	""	1
112580012	keurboom	hasSubstance	105267345	tissue	 	""	1
103121190	Courtelle	hasSubstance	114870078	cotton	 	""	0.8
112761702	pistachio	hasSubstance	105267345	tissue	 	""	1
111875938	head cabbage	hasSubstance	105267345	tissue	 	""	1
103408444	futon	hasSubstance	114870078	cotton	 	""	1
103253886	duffel bag	hasSubstance	114625458	metal	 	""	0.8
110699752	tempter	hasSubstance	105267345	tissue	 	""	1
103911039	penicillin V	hasSubstance	112487262	physostigmine	 	""	1
101803893	argus	hasSubstance	105267345	tissue	 	""	1
115070550	thortveitite	hasSubstance	114625458	metal	 	""	0.8
103014119	cheroot	hasSubstance	112907857	common tobacco	 	""	1
102411206	musk ox	hasSubstance	105267548	animal tissue	 	""	1
102664399	lemon sole	hasSubstance	105267548	animal tissue	 	""	1
105259991	marcel	hasSubstance	114728724	protein	 	""	0.8
112333771	guava	hasSubstance	105267345	tissue	 	""	1
112761905	terebinth	hasSubstance	113097536	sapwood	 	""	1
103952886	place mat	hasSubstance	114793921	cellulose	 	""	1
102647294	snailfish	hasSubstance	105267345	tissue	 	""	1
115087244	vanadium steel	hasSubstance	114805145	cementite	 	""	1
104398497	teashop	hasSubstance	107840804	eggs	 	""	0.8
107851443	double cream	hasSubstance	107849912	curd	 	""	1
110763620	waitress	hasSubstance	105267345	tissue	 	""	1
103492250	harbor	hasSubstance	114830364	deoxyribonucleic acid	 	""	0.8
103569293	inertial guidance system	hasSubstance	114648100	oxygen	 	""	0.8
106359193	web site	hasSubstance	114984973	coloring material	 	""	0.997736822679645
104322801	stock car	hasSubstance	114648100	oxygen	 	""	0.8
103062122	cocktail lounge	hasSubstance	114841267	air	 	""	0.8
102199170	sheep ked	hasSubstance	105267548	animal tissue	 	""	1
104527310	venturi	hasSubstance	114586258	mixture	 	""	0.8
111596108	gymnosperm	hasSubstance	105267345	tissue	 	""	1
103116767	counter	hasSubstance	115098161	wood	 	""	0.8
104394821	tarot card	hasSubstance	106256697	page	 	""	0.8
110658676	Stoic	hasSubstance	105267345	tissue	 	""	1
104233960	slapstick	hasSubstance	114738892	substrate	 	""	0.8
102087314	courser	hasSubstance	105267548	animal tissue	 	""	1
112254891	tree heath	hasSubstance	113096779	lignum	 	""	1
102913152	building	hasSubstance	114802450	steel	 	""	0.995672188025919
103918074	perpetual motion machine	hasSubstance	105605498	spindle	 	""	0.8
103489162	hand tool	hasSubstance	115098161	wood	 	""	0.8
102863340	body pad	hasSubstance	114759722	leather	 	""	0.8
109848489	believer	hasSubstance	105267345	tissue	 	""	1
103560567	ignition	hasSubstance	114586258	mixture	 	""	0.8
114667181	argyrodite	hasSubstance	115098161	wood	 	""	0.8
103552639	hydroflumethiazide	hasSubstance	114873641	formulation	 	""	0.8
103622526	klystron	hasSubstance	114973133	pad	 	""	0.8
111710987	large-leaved magnolia	hasSubstance	113097752	heartwood	 	""	1
103303217	exhaust fan	hasSubstance	114984973	coloring material	 	""	0.8
107933274	tea	hasSubstance	105399847	blood	 	""	0.8
107725255	lentil	hasSubstance	114580897	material	 	""	0.8
104614655	ziggurat	hasSubstance	114984973	coloring material	 	""	0.8
112435649	wild garlic	hasSubstance	105267345	tissue	 	""	1
110755648	Visayan	hasSubstance	105267345	tissue	 	""	1
112712626	fraxinella	hasSubstance	105267345	tissue	 	""	1
102855089	blower	hasSubstance	106256697	page	 	""	0.8
101593028	bushtit	hasSubstance	105267345	tissue	 	""	1
107603722	bittersweet chocolate	hasSubstance	105267345	tissue	 	""	1
112289585	beaked hazelnut	hasSubstance	112289115	hazel	 	""	1
114962521	nickel steel	hasSubstance	114642417	iron	 	""	1
112696492	neem	hasSubstance	114935319	lignin	 	""	1
102882190	bowling alley	hasSubstance	114586769	alloy	 	""	0.8
102600798	yellow goatfish	hasSubstance	105267548	animal tissue	 	""	1
104093625	rink	hasSubstance	114625458	metal	 	""	0.8
107720442	pepper	hasSubstance	114586258	mixture	 	""	0.8
112221191	macadamia	hasSubstance	113097536	sapwood	 	""	1
104396808	tea bag	hasSubstance	114586258	mixture	 	""	0.8
109753498	Capricorn	hasSubstance	105267345	tissue	 	""	1
114673462	cutin	hasSubstance	115098161	wood	 	""	0.8
112769065	dwarf buckeye	hasSubstance	113096779	lignum	 	""	1
111965962	blue fleabane	hasSubstance	105267345	tissue	 	""	1
111638109	common juniper	hasSubstance	114935319	lignin	 	""	1
107838073	gravy	hasSubstance	107825972	soy sauce	 	""	0.8
103789794	motley	hasSubstance	114984973	coloring material	 	""	0.8
101925695	fluke	hasSubstance	105267345	tissue	 	""	1
103497100	hash house	hasSubstance	115098161	wood	 	""	0.8
112650556	chokecherry	hasSubstance	114935319	lignin	 	""	1
107781972	blowfish	hasSubstance	115069338	tetrodotoxin	 	""	1
103099622	conventicle	hasSubstance	114648100	oxygen	 	""	0.8
109850317	Berber	hasSubstance	105267345	tissue	 	""	1
104305947	static tube	hasSubstance	115100112	hardwood	 	""	0.8
112247664	high-bush blueberry	hasSubstance	105267345	tissue	 	""	1
104523993	vaulting	hasSubstance	114586769	alloy	 	""	0.8
104486445	triviality	hasSubstance	106256697	page	 	""	0.8
107700868	vermicelli	hasSubstance	114580897	material	 	""	0.8
114580897	material	hasSubstance	115098161	wood	 	""	0.995839170982333
112276314	Nuttall oak	hasSubstance	105267345	tissue	 	""	1
102480855	gorilla	hasSubstance	105267345	tissue	 	""	1
114758252	whalebone	hasSubstance	114601829	amino acid	 	""	1
103726233	massage parlor	hasSubstance	114635722	copper	 	""	0.8
108560415	honeymoon resort	hasSubstance	114845743	water	 	""	0.8
111648776	plum-yew	hasSubstance	113097752	heartwood	 	""	1
104602956	work-shirt	hasSubstance	105399847	blood	 	""	0.8
109195958	ammonite	hasSubstance	114586258	mixture	 	""	0.8
103586631	ironmongery	hasSubstance	107922764	chocolate	 	""	0.8
114698884	gravel	hasSubstance	114662574	mineral	 	""	1
112111043	awnless bromegrass	hasSubstance	105267345	tissue	 	""	1
112904938	matrimony vine	hasSubstance	105267345	tissue	 	""	1
103664374	lift	hasSubstance	114984973	coloring material	 	""	0.8
103556992	icebreaker	hasSubstance	114648100	oxygen	 	""	0.8
103490784	hangar queen	hasSubstance	115098161	wood	 	""	0.8
107847585	double creme	hasSubstance	114973303	palmitic acid	 	""	1
110608188	skydiver	hasSubstance	105267345	tissue	 	""	1
103475674	haircloth	hasSubstance	104598965	woof	 	""	1
107560652	fare	hasSubstance	105403427	plasma	 	""	0.8
104078150	reseau	hasSubstance	106256697	page	 	""	0.8
103876111	paintbox	hasSubstance	115098161	wood	 	""	0.8
102970408	carryall	hasSubstance	114580897	material	 	""	0.8
110280945	magistrate	hasSubstance	105267345	tissue	 	""	1
103958910	plastron	hasSubstance	114870078	cotton	 	""	1
104143492	scapular	hasSubstance	114625458	metal	 	""	0.8
102413824	Exmoor	hasSubstance	105267345	tissue	 	""	1
101934844	archiannelid	hasSubstance	105267548	animal tissue	 	""	1
101579260	raven	hasSubstance	105267548	animal tissue	 	""	1
112176953	upland cotton	hasSubstance	105267345	tissue	 	""	1
112150722	umbrella plant	hasSubstance	105267345	tissue	 	""	1
103338287	filling	hasSubstance	114738892	substrate	 	""	0.8
103012734	chemical bomb	hasSubstance	114984973	coloring material	 	""	0.8
112670013	lemonwood	hasSubstance	114625458	metal	 	""	0.8
114959644	plant fiber	hasSubstance	114793921	cellulose	 	""	1
106416049	appointment book	hasSubstance	115046900	solid	 	""	0.8
104001845	pressure suit	hasSubstance	105399847	blood	 	""	0.8
107831146	carbonara	hasSubstance	107825972	soy sauce	 	""	0.8
110361296	nonparticipant	hasSubstance	105267345	tissue	 	""	1
101565930	wren warbler	hasSubstance	105267345	tissue	 	""	1
109300559	guyot	hasSubstance	114773022	basalt	 	""	0.8
111633284	Chilean cedar	hasSubstance	113097752	heartwood	 	""	1
104166111	security system	hasSubstance	114648100	oxygen	 	""	0.8
107668902	cut of pork	hasSubstance	107653394	cut	 	""	0.8
114754378	acid dye	hasSubstance	114625458	metal	 	""	0.8
103268553	elbow	hasSubstance	106256697	page	 	""	0.8
105263183	stubble	hasSubstance	114607521	acid	 	""	0.8
107663492	buffalo	hasSubstance	114973303	palmitic acid	 	""	1
101816017	painted sandgrouse	hasSubstance	105267548	animal tissue	 	""	1
109864252	bombardier	hasSubstance	105267345	tissue	 	""	1
112815668	calabash	hasSubstance	113097752	heartwood	 	""	1
113041943	Calostoma lutescens	hasSubstance	105267345	tissue	 	""	1
102228341	katydid	hasSubstance	105267345	tissue	 	""	1
102043333	sea swallow	hasSubstance	105267548	animal tissue	 	""	1
101672432	spiny softshell	hasSubstance	105267345	tissue	 	""	1
107801709	oil meal	hasSubstance	107675262	soybean oil	 	""	1
111644046	western red cedar	hasSubstance	114935319	lignin	 	""	1
106617011	cinema verite	hasSubstance	114625458	metal	 	""	0.8
101857079	snow goose	hasSubstance	105267548	animal tissue	 	""	1
101585422	sedge wren	hasSubstance	105267548	animal tissue	 	""	1
111616486	red pine	hasSubstance	111608885	pine	 	""	1
103770316	ministry	hasSubstance	114830364	deoxyribonucleic acid	 	""	0.8
103200231	dining area	hasSubstance	115098161	wood	 	""	0.8
109793717	backer	hasSubstance	105267345	tissue	 	""	1
101501948	thorny skate	hasSubstance	105267548	animal tissue	 	""	1
110398176	paramedic	hasSubstance	105267345	tissue	 	""	1
115094136	water of crystallization	hasSubstance	114640434	hydrogen	 	""	1
